12.4,0.057660584
12.41,0.057652368
12.42,0.057644176
12.43,0.057635988
12.44,0.057627836
12.45,0.057619697
12.46,0.057611573
12.47,0.057603462
12.48,0.057595387
12.49,0.057587326
12.5,0.057579278
12.51,0.057571245
12.52,0.057563236
12.53,0.057555251
12.54,0.05754727
12.55,0.057539313
12.56,0.05753138
12.57,0.05752346
12.58,0.057515555
12.59,0.057507673
12.6,0.057499816
12.61,0.057491961
12.62,0.057484131
12.63,0.057476324
12.64,0.057468531
12.65,0.057460752
12.66,0.057452996
12.67,0.057445253
12.68,0.057437534
12.69,0.057429828
12.7,0.057422146
12.71,0.057414467
12.72,0.057406811
12.73,0.057399179
12.74,0.057391559
12.75,0.057383963
12.76,0.05737637
12.77,0.057368811
12.78,0.057361253
12.79,0.05735372
12.8,0.057346209
12.81,0.057338701
12.82,0.057331216
12.83,0.057323754
12.84,0.057316305
12.85,0.057308869
12.86,0.057301455
12.87,0.057294054
12.88,0.057286666
12.89,0.0572793
12.9,0.057271947
12.91,0.057264617
12.92,0.057257299
12.93,0.057249994
12.94,0.057242711
12.95,0.05723544
12.96,0.057228183
12.97,0.057220947
12.98,0.057213724
12.99,0.057206522
13,0.057199334
13.01,0.057192157
13.02,0.057185003
13.03,0.057177861
13.04,0.057170731
13.05,0.057163623
13.06,0.057156527
13.07,0.057149443
13.08,0.057142381
13.09,0.057135331
13.1,0.057128304
13.11,0.057121277
13.12,0.057114283
13.13,0.057107301
13.14,0.05710032
13.15,0.057093361
13.16,0.057086424
13.17,0.057079499
13.18,0.057072585
13.19,0.057065692
13.2,0.057058812
13.21,0.057051943
13.22,0.057045095
13.23,0.057038259
13.24,0.057031435
13.25,0.057024632
13.26,0.05701784
13.27,0.05701106
13.28,0.057004291
13.29,0.056997553
13.3,0.056990816
13.31,0.056984101
13.32,0.056977397
13.33,0.056970704
13.34,0.056964023
13.35,0.056957372
13.36,0.056950723
13.37,0.056944084
13.38,0.056937467
13.39,0.05693086
13.4,0.056924275
13.41,0.0569177
13.42,0.056911137
13.43,0.056904594
13.44,0.056898052
13.45,0.056891531
13.46,0.056885031
13.47,0.056878541
13.48,0.056872063
13.49,0.056865595
13.5,0.056859147
13.51,0.05685271
13.52,0.056846284
13.53,0.056839878
13.54,0.056833483
13.55,0.056827098
13.56,0.056820735
13.57,0.056814381
13.58,0.056808028
13.59,0.056801705
13.6,0.056795383
13.61,0.056789081
13.62,0.056782799
13.63,0.056776528
13.64,0.056770266
13.65,0.056764016
13.66,0.056757775
13.67,0.056751554
13.68,0.056745344
13.69,0.056739144
13.7,0.056732964
13.71,0.056726793
13.72,0.056720634
13.73,0.056714494
13.74,0.056708364
13.75,0.056702244
13.76,0.056696133
13.77,0.056690043
13.78,0.056683963
13.79,0.056677893
13.8,0.056671842
13.81,0.056665791
13.82,0.05665976
13.83,0.056653749
13.84,0.056647748
13.85,0.056641746
13.86,0.056635773
13.87,0.056629801
13.88,0.056623849
13.89,0.056617905
13.9,0.056611971
13.91,0.056606057
13.92,0.056600143
13.93,0.056594258
13.94,0.056588372
13.95,0.056582506
13.96,0.056576649
13.97,0.056570802
13.98,0.056564964
13.99,0.056559145
14,0.056553336
14.01,0.056547536
14.02,0.056541755
